Player Name,Position,Touches,Shots,Progressive Carries,Interceptions,fThird Passes,Successful fThird Passes%,Crosses,Successful Crosses%,Ground Duels,gDuels Won%
Idrissa Gueye,MID,56.635148353439845,0.7923051842191067,4.16693837626345,0.11737854581023802,2.4062601891098794,0.8170731707317073,0.11737854581023802,0.25,0.9390283664819041,0.5
Iliman Ndiaye,FWD,45.959016393442624,1.3647540983606559,7.155737704918033,0.47950819672131145,21.39344262295082,0.8862068965517241,0.6270491803278688,0.1176470588235294,5.127049180327869,0.4964028776978417
Jack Harrison,MID,44.97839654344695,1.2530004800768122,3.1973115698511765,0.6913106096975515,11.060969755160825,0.734375,0.6481036965914546,0.2,3.5429668746999523,0.4634146341463415
Jake O'Brien,MID,52.54302103250478,0.3441682600382409,3.78585086042065,0.3441682600382409,8.087954110898663,0.8085106382978723,0.1147227533460803,0.0,2.6959847036328872,0.6170212765957447
James Garner,MID,57.8168130489335,0.6775407779171895,6.3801756587202005,2.5972396486825597,16.486825595984943,0.6404109589041096,3.1618569636135505,0.1964285714285714,10.671267252195733,0.5873015873015873
James Tarkowski,DEF,54.5109439124487,0.46169630642954856,1.908344733242134,0.40013679890560877,6.771545827633378,0.8318181818181818,0.2770177838577291,0.2222222222222222,2.185362517099863,0.4507042253521127
Jarrad Branthwaite,DEF,55.86454183266932,0.35856573705179284,7.673306772908366,0.5737051792828686,11.97609561752988,0.7005988023952096,2.151394422310757,0.1666666666666666,11.796812749003985,0.4133738601823708
Jesper Lindstrøm,MID,49.28225806451613,2.032258064516129,10.233870967741936,1.4516129032258065,18.943548387096772,0.8007662835249042,0.7258064516129032,0.2,12.629032258064516,0.5459770114942529
Michael Keane,DEF,44.5697896749522,0.8604206500956023,6.625239005736137,0.8604206500956023,7.399617590822181,0.8023255813953488,0.0,0.0,4.130019120458891,0.4791666666666667
Orel Mangala,MID,47.54581673306773,1.1474103585657371,9.609561752988046,2.151394422310757,20.294820717131476,0.8409893992932862,1.00398406374502,0.1428571428571428,12.836653386454183,0.5307262569832403
Vitalii Mykolenko,DEF,50.89494163424124,0.40856031128404674,2.4513618677042803,0.7879377431906615,9.221789883268482,0.7468354430379747,0.8463035019455253,0.2758620689655172,3.2101167315175094,0.509090909090909
Adama Traoré,MID,45.17806670435274,1.9841718485019784,9.513849632560769,0.05087620124364047,12.108535895986432,0.7983193277310925,5.087620124364047,0.3,9.768230638778972,0.5208333333333334
Alex Iwobi,MID,59.60921843687375,2.0440881763527057,8.446893787575151,0.42084168336673344,20.380761523046093,0.7492625368731564,3.727454909819639,0.2016129032258064,6.673346693386774,0.4954954954954955
Andreas Pereira,MID,53.63501483679525,1.7359050445103859,7.4777448071216615,0.9347181008902077,22.077151335311573,0.8064516129032258,3.783382789317507,0.2470588235294117,4.7626112759643915,0.5046728971962616
Antonee Robinson,DEF,75.2226081465109,0.4546889801073571,3.15440479949479,0.5399431638774866,3.438585412061888,0.6776859504132231,0.3694347963372277,0.0,2.188190716766656,0.4415584415584415
Calvin Bassey,DEF,74.24853610930384,0.40988939492517895,1.317501626545218,0.058555627846454135,2.4007807417046196,0.7926829268292683,0.08783344176968119,0.0,3.19128171763175,0.3761467889908257
Emile Smith Rowe,MID,55.851528384279476,1.6157205240174672,4.672489082969432,0.5240174672489083,4.978165938864629,0.5350877192982456,0.08733624454148471,0.0,2.7947598253275108,0.6875
Harry Wilson,MID,49.39498703543647,3.34485738980121,7.389801210025929,0.700086430423509,16.95764909248055,0.8165137614678899,1.0112359550561798,0.4615384615384615,6.378565254969749,0.4878048780487805
Issa Diop,DEF,61.41573033707865,0.33707865168539325,5.662921348314607,0.4719101123595506,10.786516853932584,0.7625,0.5393258426966292,0.125,10.112359550561797,0.5333333333333333
Joachim Andersen,DEF,83.34209538114908,0.6759294029290274,2.940292902741269,0.20277882087870822,5.137063462260608,0.8421052631578947,0.6083364626361246,0.0555555555555555,4.292151708599324,0.4330708661417323
Kenny Tete,DEF,63.74367622259697,1.2141652613827993,6.728499156829679,0.35413153456998314,30.860033726812816,0.7754098360655738,3.9966273187183807,0.1772151898734177,6.424957841483979,0.3779527559055118
Raúl Jiménez,FWD,39.91616766467066,3.4491017964071857,3.0538922155688626,0.35928143712574845,9.341317365269461,0.6807692307692308,0.8263473053892215,0.217391304347826,7.832335329341317,0.4403669724770642
Rodrigo Muniz,FWD,35.110410094637224,3.690851735015773,11.92429022082019,2.839116719242902,34.353312302839115,0.7493112947658402,2.176656151419558,0.2608695652173913,21.861198738170344,0.4588744588744589
Sander Berge,MID,58.03322855859902,0.12123933542882803,6.3852716659182756,1.3740458015267174,17.579703637180064,0.7770114942528735,1.21239335428828,0.2,8.850471486304446,0.547945205479452
Sasa Lukic,MID,59.0828025477707,0.6878980891719745,9.78343949044586,0.22929936305732482,18.53503184713376,0.8474226804123711,2.6751592356687897,0.2285714285714285,7.872611464968152,0.5
Timothy Castagne,DEF,65.40474741326841,0.4382227632379793,12.325015216068168,1.2598904443091905,22.45891661594644,0.824390243902439,2.848447961046866,0.2115384615384615,11.448569689592208,0.5454545454545454
Willian,FWD,82.88537549407114,2.4901185770750986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Palmer,MID,40.30769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ali Al-Hamadi,FWD,46.08,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
